"Member.ID","CrossBetweenness","Start.Date","End.Date","Full.Name","RT.Affiliation"
"MEM0281",3.22373737373737,1976-01-01,1976-12-31,"Włodzimierz Piotrowski","Government"
"MEM0250",0,1976-01-01,1976-12-31,"Tadeusz Rączkiewicz","Government"
"MEM0482",167.254679703864,1976-01-01,1976-12-31,"Janusz Reykowski","Government"
"MEM0364",1.70196427040503,1976-01-01,1976-12-31,"Marek Roman","Government"
"MEM0286",0,1976-01-01,1976-12-31,"Wacław Rukat","Government"
"MEM0251",223.541970000168,1976-01-01,1976-12-31,"Jan Rychlewski","Government"
"MEM0410",0,1976-01-01,1976-12-31,"Barbara Rychlik","Government"
"MEM0542",63.8230252401584,1976-01-01,1976-12-31,"Jerzy Sabiniewicz","Government"
"MEM0449",0,1976-01-01,1976-12-31,"Stanisław śliwiński","Government"
"MEM0519",47.1726107226109,1976-01-01,1976-12-31,"Janusz Trzciński","Government"
"MEM0520",0,1976-01-01,1976-12-31,"Józef Waksmundzki","Government"
"MEM0503",1508.19582531282,1976-01-01,1976-12-31,"Sławomir Wiatr","Government"
"MEM0318",0,1976-01-01,1976-12-31,"Mieczysław Wilczek","Government"
"MEM0486",0,1976-01-01,1976-12-31,"Piotr Winczorek","Government"
"MEM0467",94.0000000000003,1976-01-01,1976-12-31,"Jacek Żochowski","Government"
"MEM0367",0,1976-01-01,1976-12-31,"Waldemar Żukowski","Government"
"MEM0278",241.735462640344,1976-01-01,1976-12-31,"Witold Nawrocki","Observer"
"MEM0570",0,1976-01-01,1976-12-31,"Jan Rogala","Expert"
"MEM0353",0,1976-01-01,1976-12-31,"Roman Andrzejewski","Government"
"MEM0297",94.0000000000003,1976-01-01,1976-12-31,"Władysław Baka","Government"
"MEM0544",245.415066143639,1976-01-01,1976-12-31,"Andrzej Bilik","Government"
"MEM0472",0,1976-01-01,1976-12-31,"Kazimierz Cypryniak","Government"
"MEM0451",32.0338526527237,1976-01-01,1976-12-31,"Adam Czarnecki","Government"
"MEM0438",0,1976-01-01,1976-12-31,"Karol Gawłowski","Government"
"MEM0236",0.458333333333333,1976-01-01,1976-12-31,"Aleksander Gieysztor","Government"
"MEM0509",9.90671772481931,1976-01-01,1976-12-31,"Ryszard Grodzicki","Government"
"MEM0399",0,1976-01-01,1976-12-31,"Zofia Grzebisz-Nowicka","Government"
"MEM0441",0,1976-01-01,1976-12-31,"Kazimierz Grzesiak","Government"
"MEM0372",0,1976-01-01,1976-12-31,"Marian Gustek","Government"
"MEM0358",0,1976-01-01,1976-12-31,"Andrzej Hrynkiewicz","Government"
"MEM0346",0,1976-01-01,1976-12-31,"Wiesław Kalinowski","Government"
"MEM0304",0,1976-01-01,1976-12-31,"Jan Kołodziejczak","Government"
"MEM0351",459.782140723089,1976-01-01,1976-12-31,"Jerzy Kołodziejski","Government"
"MEM0243",0,1976-01-01,1976-12-31,"Bogdan Królewski","Government"
"MEM0490",2.57662337662338,1976-01-01,1976-12-31,"Jan Krzemiński","Government"
"MEM0479",86.1645983645982,1976-01-01,1976-12-31,"Heironim Kubiak","Government"
"MEM0360",0,1976-01-01,1976-12-31,"Wacław Kulczyński","Government"
"MEM0361",0,1976-01-01,1976-12-31,"Jerzy Kwiatkowski","Government"
"MEM0454",0,1976-01-01,1976-12-31,"Anna Kwietniewska","Government"
"MEM0534",191.062737068351,1976-01-01,1976-12-31,"Janusz Łętowski","Government"
"MEM0305",179.179771352201,1976-01-01,1976-12-31,"Wincenty Lewandowski","Government"
"MEM0422",0,1976-01-01,1976-12-31,"Bogdan Łukasiewicz","Government"
"MEM0555",12.595536248109,1976-01-01,1976-12-31,"Ryszard Łukasiewicz","Government"
"MEM0269",0,1976-01-01,1976-12-31,"Stanisław Majewski","Government"
"MEM0306",6.31896167409789,1976-01-01,1976-12-31,"Maciej Manicki","Government"
"MEM0363",0,1976-01-01,1976-12-31,"Michał Markowicz","Government"
"MEM0279",0,1976-01-01,1976-12-31,"Maria Matey-Tyrowicz","Government"
"MEM0246",12.595536248109,1976-01-01,1976-12-31,"Leszek Miller","Government"
"MEM0444",219.685341393864,1976-01-01,1976-12-31,"Wiesław Młynarczyk","Government"
"MEM0272",0,1976-01-01,1976-12-31,"Kazimierz Obsadny","Government"
"MEM0309",18.6853413938627,1976-01-01,1976-12-31,"Józef Okuniewski","Government"
"MEM0311",29.9209490957586,1976-01-01,1976-12-31,"Kazimierz Olesiak","Government"
"MEM0499",12.9087301587302,1976-01-01,1976-12-31,"Andrzej Polok","Government"
"MEM0445",0,1976-01-01,1976-12-31,"Henryk Przygodzki","Government"
"MEM0383",0,1976-01-01,1976-12-31,"Edward Puszczewicz","Government"
"MEM0384",0,1976-01-01,1976-12-31,"Henryk Rembierz","Government"
"MEM0386",0,1976-01-01,1976-12-31,"Władysław Stępien","Government"
"MEM0518",0,1976-01-01,1976-12-31,"Jerzy świątkiewicz","Government"
"MEM0342",21.2666845256524,1976-01-01,1976-12-31,"Krzysztof Szewczak","Government"
"MEM0315",18.6853413938627,1976-01-01,1976-12-31,"Karol Szwarc","Government"
"MEM0316",0,1976-01-01,1976-12-31,"Władysław Szymański","Government"
"MEM0484",12.595536248109,1976-01-01,1976-12-31,"Jerzy Uziebło","Government"
"MEM0462",1801.96410888123,1976-01-01,1976-12-31,"Jan Waleczek","Government"
"MEM0529",0,1976-01-01,1976-12-31,"Alfred Wawrzyniak","Government"
"MEM0256",433.624538987928,1976-01-01,1976-12-31,"Jan Zaciura","Government"
"MEM0392",190.102320681192,1976-01-01,1976-12-31,"Marek Bogucki","Government"
"MEM0508",0,1976-01-01,1976-12-31,"Lucjan Czubiński","Government"
"MEM0396",0,1976-01-01,1976-12-31,"Jerzy Filipiak","Government"
"MEM0540",0,1976-01-01,1976-12-31,"Jerzy Garlej","Government"
"MEM0475",0,1976-01-01,1976-12-31,"Andrzej Gdula","Government"
"MEM0476",3.51589242332745,1976-01-01,1976-12-31,"Stanisław Gebethner","Government"
"MEM0300",0,1976-01-01,1976-12-31,"Jerzy Gruchalski","Government"
"MEM0477",0,1976-01-01,1976-12-31,"Mariusz Gulczyński","Government"
"MEM0238",0,1976-01-01,1976-12-31,"Marek Hołdakowski","Government"
"MEM0547",245.415066143639,1976-01-01,1976-12-31,"Artur Howzan","Government"
"MEM0548",85.6098642258931,1976-01-01,1976-12-31,"Bogdan Jachacz","Government"
"MEM0303",93.1799257974153,1976-01-01,1976-12-31,"Józef Kaleta","Government"
"MEM0404",70.0627963805633,1976-01-01,1976-12-31,"Aleksander Łuczak","Government"
"MEM0405",457.754297383037,1976-01-01,1976-12-31,"Wit Majewski","Government"
"MEM0248",0,1976-01-01,1976-12-31,"Kazimierz Morawski","Government"
"MEM0380",0,1976-01-01,1976-12-31,"Rajmund Moric","Government"
"MEM0523",594.759368247828,1976-01-01,1976-12-31,"Józef Musioł","Government"
"MEM0381",0,1976-01-01,1976-12-31,"Andrzej Naczyński","Government"
"MEM0348",78.8566241769273,1976-01-01,1976-12-31,"Jan Padlewski","Government"
"MEM0273",0,1976-01-01,1976-12-31,"Janusz Pawłowski","Government"
"MEM0349",0,1976-01-01,1976-12-31,"Janusz Sawicki","Government"
"MEM0314",617.142721943567,1976-01-01,1976-12-31,"Ireniusz Sekuła","Government"
"MEM0275",0,1976-01-01,1976-12-31,"Władysław Serafin","Government"
"MEM0446",76.1297337852619,1976-01-01,1976-12-31,"Kazimierz Siarkewicz","Government"
"MEM0253",201,1976-01-01,1976-12-31,"Zbigniew Sobotka","Government"
"MEM0254",0,1976-01-01,1976-12-31,"Romuald Sosnowski","Government"
"MEM0448",0,1976-01-01,1976-12-31,"Adam Stadnik","Government"
"MEM0528",0,1976-01-01,1976-12-31,"Jan Szreniawski","Government"
"MEM0331",0,1976-01-01,1976-12-31,"Jerzy Szreter","Government"
"MEM0483",0,1976-01-01,1976-12-31,"Karol Szyndzielorz","Government"
"MEM0559",245.415066143639,1976-01-01,1976-12-31,"Sławomir Tabkowski","Government"
"MEM0543",245.415066143639,1976-01-01,1976-12-31,"Julian Bartosz","Government"
"MEM0470",9.90671772481931,1976-01-01,1976-12-31,"Jan Błuszkowski","Government"
"MEM0261",0,1976-01-01,1976-12-31,"Jan Brol","Government"
"MEM0235",0,1976-01-01,1976-12-31,"Stanisław Ciosek","Government"
"MEM0397",0,1976-01-01,1976-12-31,"Jacek Fisiak","Government"
"MEM0334",73.6719214804426,1976-01-01,1976-12-31,"Leszek Gilejko","Government"
"MEM0322",0,1976-01-01,1976-12-31,"Krzysztof Gozdek","Government"
"MEM0357",7.26142323859715,1976-01-01,1976-12-31,"Bożena Hager-Małecka","Government"
"MEM0478",335.990752809505,1976-01-01,1976-12-31,"Jan Jachymek","Government"
"MEM0359",12.5031398686142,1976-01-01,1976-12-31,"Jan Juda","Government"
"MEM0240",0,1976-01-01,1976-12-31,"Czesław Kiszczak","Government"
"MEM0241",13.2634300805778,1976-01-01,1976-12-31,"Jan Kostrzewski","Government"
"MEM0242",0,1976-01-01,1976-12-31,"Mikołaj Kozakiewicz","Government"
"MEM0403",998.408240373631,1976-01-01,1976-12-31,"Czesław Królikowski","Government"
"MEM0327",51.4837317443031,1976-01-01,1976-12-31,"Zdzisław Krużel","Government"
"MEM0268",24.5065874625879,1976-01-01,1976-12-31,"Maciej Lubczyński","Government"
"MEM0443",0,1976-01-01,1976-12-31,"Janusz Maksymiuk","Government"
"MEM0406",0.5,1976-01-01,1976-12-31,"Jerzy Marlewski","Government"
"MEM0307",1114.68766532168,1976-01-01,1976-12-31,"Jerzy Ozdowski","Government"
"MEM0513",108.804517965203,1976-01-01,1976-12-31,"Lech Paprzycki","Government"
"MEM0557",325.678925747254,1976-01-01,1976-12-31,"Roman Pillardy","Government"
"MEM0514",452.445832577559,1976-01-01,1976-12-31,"Stanisław Podemski","Government"
"MEM0249",0,1976-01-01,1976-12-31,"Anna Przecławska","Government"
"MEM0312",305.683309594893,1976-01-01,1976-12-31,"Antoni Rajkiewicz","Government"
"MEM0415",0,1976-01-01,1976-12-31,"Janusz Syrokomski","Government"
"MEM0485",98.1704635594294,1976-01-01,1976-12-31,"Jerzy Wiatr","Government"
"MEM0434",0,1976-01-01,1976-12-31,"Barbara Wolnicka-Szałek","Government"
"MEM0487",61.4814310598262,1976-01-01,1976-12-31,"Sylwester Zawadzki","Government"
"MEM0571",245.415066143639,1976-01-01,1976-12-31,"Jacek Snopkiewicz","Expert"
"MEM0545",282.768929981463,1976-01-01,1976-12-31,"Jan Brodzki","Government"
"MEM0450",0,1976-01-01,1976-12-31,"Mirosław Cybulko","Government"
"MEM0299",0,1976-01-01,1976-12-31,"Ryszard Gorycki","Government"
"MEM0291",0,1976-01-01,1976-12-31,"Zbigniew Jagodziński","Government"
"MEM0375",201,1976-01-01,1976-12-31,"Mieczysław Kaczmarczyk","Government"
"MEM0301",763.587544600981,1976-01-01,1976-12-31,"Jan Kaczmarek","Government"
"MEM0554",0,1976-01-01,1976-12-31,"Włodzimierz Łoziński","Government"
"MEM0362",0,1976-01-01,1976-12-31,"Włodzimierz Lubański","Government"
"MEM0308",0,1976-01-01,1976-12-31,"Wacław Martyniuk","Government"
"MEM0501",111.124874477462,1976-01-01,1976-12-31,"Roman Szarek","Government"
"MEM0416",433.624538987928,1976-01-01,1976-12-31,"Marian Wojciechowski","Government"
"MEM0468",0,1976-01-01,1976-12-31,"Andrzej Wojtczak","Government"
"MEM0435",138.908333837036,1976-01-01,1976-12-31,"Marian Wysocki","Government"
"MEM0257",372.667267848255,1976-01-01,1976-12-31,"Edward Zgłobicki","Government"
"MEM0469",426.373081062198,1976-01-01,1976-12-31,"Jan Baszkiewicz","Government"
"MEM0507",282.317948968687,1976-01-01,1976-12-31,"Andrzej Cubała","Government"
"MEM0298",0,1976-01-01,1976-12-31,"Stanisław Długosz","Government"
"MEM0541",0,1976-01-01,1976-12-31,"Jerzy Janicki","Government"
"MEM0426",0,1976-01-01,1976-12-31,"Roman Nowicki","Government"
"MEM0526",800.320725451024,1976-01-01,1976-12-31,"Wojciech Sokolewicz","Government"
"MEM0517",0,1976-01-01,1976-12-31,"Hipolit Starzak","Government"
"MEM0413",0,1976-01-01,1976-12-31,"Jerzy Surman","Government"
"MEM0537",0,1976-01-01,1976-12-31,"Stanisław Zajfert","Government"
"MEM0471",9.90671772481931,1976-01-01,1976-12-31,"Artur Bodnar","Government"
"MEM0252",1.56526806526806,1976-01-01,1976-12-31,"Władysław Siła-Nowicki","Government"
"MEM0317",279.664554455771,1976-01-01,1976-12-31,"Marcin święcicki","Government"
"MEM0417",263.234708906955,1976-01-01,1976-12-31,"Adam Andrzejewski","Government"
"MEM0521",361.228555450024,1976-01-01,1976-12-31,"Jerzy Bafia","Government"
"MEM0546",282.768929981463,1976-01-01,1976-12-31,"Andrzej Dobrzyński","Government"
"MEM0313",13.8604806528454,1976-01-01,1976-12-31,"Zdzisław Sadowski","Government"
"MEM0549",0,1976-01-01,1976-12-31,"Zygmunt Kałużyński","Government"
"MEM0474",0,1976-01-01,1976-12-31,"Zbigniew Czajkowski","Government"
"MEM0340",0,1976-01-01,1976-12-31,"Tadeusz Nestorowicz","Government"
"MEM0504",0,1976-01-01,1976-12-31,"Łukasz Balcer","Government"
"MEM0377",0,1976-01-01,1976-12-31,"Zbigniew Klonowski","Government"
"MEM0567",0,1976-01-01,1976-12-31,"Tomasz Dybowski","Expert"
"MEM0031",0,1976-01-01,1976-12-31,"Paweł Czartoryski","Opposition"
"MEM0220",29.568052874069,1976-01-01,1976-12-31,"Jacek Woźniakowski","Opposition"
"MEM0572",245.415066143639,1976-01-01,1976-12-31,"Maciej Szumowski","Expert"
"MEM0189",0,1976-01-01,1976-12-31,"Andrzej Suchocki","Expert"
"MEM0400",0,1976-01-01,1976-12-31,"Jan Klamut","Government"
"MEM0228",0,1976-01-01,1976-12-31,"Jerzy Zdrada","Opposition"
"MEM0191",0,1976-01-01,1976-12-31,"Andrzej Szczeklik","Opposition"
"MEM0258",0,1976-01-01,1976-12-31,"Bronisław Dembowski","Church"
"MEM0533",200.999999999998,1976-01-01,1976-12-31,"Tomasz Langer","Government"
"MEM0496",62.4893003590018,1976-01-01,1976-12-31,"Julian Nuckowski","Government"
"MEM0233",0,1976-01-01,1976-12-31,"Tomasz Adamczuk","Government"
"MEM0538",0,1976-01-01,1976-12-31,"Barbara Zawadzka","Government"
"MEM0561",0,1976-01-01,1976-12-31,"Jerzy Urban","Government"
"MEM0212",0,1976-01-01,1976-12-31,"Stanisław Węglarz","Opposition"
"MEM0568",0,1976-01-01,1976-12-31,"Waldemar Chołodowski","Expert"
"MEM0216",0,1976-01-01,1976-12-31,"Michał Wilczyński","Opposition"
"MEM0562",0.5,1976-01-01,1976-12-31,"Józef Wójcik","Government"
"MEM0209",0,1976-01-01,1976-12-31,"Lech Wałęsa","Opposition"
"MEM0423",0,1976-01-01,1976-12-31,"Lucjan Mieczkowski","Government"
"MEM0431",3.75585839598997,1976-01-01,1976-12-31,"Mieczysław Serwiński","Government"
"MEM0368",0,1976-01-01,1976-12-31,"Marian Bąk","Government"
"MEM0188",0,1976-01-01,1976-12-31,"Adam Strzembosz","Opposition"
"MEM0525",19.9870630649274,1976-01-01,1976-12-31,"Kazimierz Secomski","Government"
"MEM0096",0,1976-01-01,1976-12-31,"Zdisław Kłeczek","Opposition"
"MEM0167",0,1976-01-01,1976-12-31,"Jerzy Salmonowicz","Expert"
"MEM0408",0,1976-01-01,1976-12-31,"Jerzy Niemiec","Government"
"MEM0437",0,1976-01-01,1976-12-31,"Ryszard Cholewa","Government"
"MEM0535",0,1976-01-01,1976-12-31,"Stanisław Stolz","Government"
"MEM0553",0,1976-01-01,1976-12-31,"Mieczysław Leśniak","Government"
"MEM0365",0,1976-01-01,1976-12-31,"Stanisław Sitnicki","Government"
"MEM0565",138.421599570218,1976-01-01,1976-12-31,"Zbigniew Janowicz","Expert"
"MEM0323",24.1111888111888,1976-01-01,1976-12-31,"Zofia Jacukowicz","Government"
"MEM0515",0,1976-01-01,1976-12-31,"Emilia Pogonowska-Jucha","Government"
"MEM0527",0,1976-01-01,1976-12-31,"Mieczysław Szostek","Government"
"MEM0419",94.0000000000001,1976-01-01,1976-12-31,"Ryszard Jajszczyk","Government"
"MEM0401",0,1976-01-01,1976-12-31,"Jan Kluczyński","Government"
"MEM0506",0,1976-01-01,1976-12-31,"Piotr Chojnacki","Government"
"MEM0531",0,1976-01-01,1976-12-31,"Maciej Graniecki","Government"
"MEM0056",0,1977-01-01,1977-12-31,"Maria Gintowt-Jankowicz","Expert"
"MEM0004",201,1977-01-01,1977-12-31,"Stefan Amsterdamski","Opposition"
"MEM0006",1498.13514304961,1977-01-01,1977-12-31,"Bolesław Banaszkiewich","Opposition"
"MEM0008",0,1977-01-01,1977-12-31,"Janusz Beksiak","Opposition"
"MEM0009",23.0624047194635,1977-01-01,1977-12-31,"Ryszard Bender","Opposition"
"MEM0012",0,1977-01-01,1977-12-31,"Grzegorz Białkowski","Opposition"
"MEM0016",0,1977-01-01,1977-12-31,"Włodzimierz Bojarski","Opposition"
"MEM0026",0,1977-01-01,1977-12-31,"Zbigniew Chłap","Opposition"
"MEM0036",0,1977-01-01,1977-12-31,"Jerzy Dietl","Opposition"
"MEM0046",0,1977-01-01,1977-12-31,"Lech Falandysz","Opposition"
"MEM0052",0,1977-01-01,1977-12-31,"Radosław Gawlik","Opposition"
"MEM0054",2.38301282051282,1977-01-01,1977-12-31,"Grażyna Gęsicka","Opposition"
"MEM0062",0,1977-01-01,1977-12-31,"Stanisława Grabska","Opposition"
"MEM0103",0,1977-01-01,1977-12-31,"Marek Krankowski","Opposition"
"MEM0109",0,1977-01-01,1977-12-31,"Michał Kulesza","Opposition"
"MEM0115",505.240243653361,1977-01-01,1977-12-31,"Wojciech Lamentowicz","Opposition"
"MEM0147",0,1977-01-01,1977-12-31,"Janusz Pałubicki","Opposition"
"MEM0169",0,1977-01-01,1977-12-31,"Janusz Sanocki","Opposition"
"MEM0181",20.8653009406149,1977-01-01,1977-12-31,"Stefan Starczewski","Opposition"
"MEM0222",0.333333333333333,1977-01-01,1977-12-31,"Wojciech Wróblewski","Opposition"
"MEM0232",0,1977-01-01,1977-12-31,"Andrzej Zoll","Opposition"
"MEM0136",392.55848135337,1977-01-01,1977-12-31,"Michał Nawrocki","Expert"
"MEM0015",20.8653009406149,1977-01-01,1977-12-31,"Grzegorz Boguta","Opposition"
"MEM0029",0,1977-01-01,1977-12-31,"Jerzy Ciemniewski","Opposition"
"MEM0039",0,1977-01-01,1977-12-31,"Andrzej Dobrucki","Opposition"
"MEM0048",404.251574105895,1977-01-01,1977-12-31,"Dariusz Fikus","Opposition"
"MEM0051",0,1977-01-01,1977-12-31,"Marek Frąckowiak","Opposition"
"MEM0053",9.49443804627315,1977-01-01,1977-12-31,"Bronisław Geremek","Opposition"
"MEM0055",99.9999999999998,1977-01-01,1977-12-31,"Mieczysław Gil","Opposition"
"MEM0060",0,1977-01-01,1977-12-31,"Helena Góralska","Opposition"
"MEM0064",0,1977-01-01,1977-12-31,"Władysław Grocki","Opposition"
"MEM0069",148.52377812559,1977-01-01,1977-12-31,"Krzysztof Hagemejer","Opposition"
"MEM0073",15.6051948051948,1977-01-01,1977-12-31,"Maciej Tadeusz Iłowiecki","Opposition"
"MEM0075",1325.5944069586,1977-01-01,1977-12-31,"Janina Jankowska","Opposition"
"MEM0082",201,1977-01-01,1977-12-31,"Cezary Józefiak","Opposition"
"MEM0087",6.30826328922586,1977-01-01,1977-12-31,"Lech Kaczyński","Opposition"
"MEM0102",0,1977-01-01,1977-12-31,"Stefan Kozłowski","Opposition"
"MEM0101",0,1977-01-01,1977-12-31,"Krzysztof Kozłowski","Opposition"
"MEM0107",105.585141482972,1977-01-01,1977-12-31,"Wiktor Kulerski","Opposition"
"MEM0120",0,1977-01-01,1977-12-31,"Bogdan Lis","Opposition"
"MEM0118",0,1977-01-01,1977-12-31,"Władysław Liwak","Opposition"
"MEM0119",21.6840467933596,1977-01-01,1977-12-31,"Helena Łuczywo","Opposition"
"MEM0127",0,1977-01-01,1977-12-31,"Albin Melcer","Opposition"
"MEM0134",52.8721103651041,1977-01-01,1977-12-31,"Jacek Moskwa","Opposition"
"MEM0162",28.5068975631741,1977-01-01,1977-12-31,"Zbigniew Romaszewski","Opposition"
"MEM0168",173.051433382504,1977-01-01,1977-12-31,"Henryk Samsonowicz","Opposition"
"MEM0193",0,1977-01-01,1977-12-31,"Jarosław Józef Szczepański","Opposition"
"MEM0217",22.4534240919123,1977-01-01,1977-12-31,"Edmund Wnuk-Lipiński","Opposition"
"MEM0227",0,1977-01-01,1977-12-31,"Zbigniew Zawistowski","Opposition"
"MEM0081",65.647996152245,1977-01-01,1977-12-31,"Wiesław Johann","Expert"
"MEM0111",0,1977-01-01,1977-12-31,"Gotfryd Kupryszewski","Expert"
"MEM0184",0,1977-01-01,1977-12-31,"Kazimierz Stępczak","Expert"
"MEM0211",0,1977-01-01,1977-12-31,"Jerzy Wertenstein-Żuławski","Expert"
"MEM0042",0,1977-01-01,1977-12-31,"Roman Duda","Opposition"
"MEM0043",221.86530094061,1977-01-01,1977-12-31,"Jan Dworak","Opposition"
"MEM0065",3.15757575757576,1977-01-01,1977-12-31,"Andrzej Grudziński","Opposition"
"MEM0076",0,1977-01-01,1977-12-31,"Andrzej Janowski","Opposition"
"MEM0086",104.710002138338,1977-01-01,1977-12-31,"Jarosław Kaczyński","Opposition"
"MEM0113",26.0491421875824,1977-01-01,1977-12-31,"Jacek Kurczewski","Opposition"
"MEM0130",3.15757575757576,1977-01-01,1977-12-31,"Witold Mieszkowski","Opposition"
"MEM0142",0,1977-01-01,1977-12-31,"Walerian Pańko","Opposition"
"MEM0156",0,1977-01-01,1977-12-31,"Jerzy Regulski","Opposition"
"MEM0165",583.457317806478,1977-01-01,1977-12-31,"Henryk Rutkowski","Opposition"
"MEM0174",0,1977-01-01,1977-12-31,"Jadwiga Skórzewska","Opposition"
"MEM0195",257.792813918332,1977-01-01,1977-12-31,"Jacek Szymanderski","Opposition"
"MEM0202",0,1977-01-01,1977-12-31,"Antoni Tokarczuk","Opposition"
"MEM0223",81.55049626959,1977-01-01,1977-12-31,"Henryk Wujec","Opposition"
"MEM0564",0,1977-01-01,1977-12-31,"Elżbieta Maria Seferowicz","Expert"
"MEM0175",22.4534240919123,1977-01-01,1977-12-31,"Magdalena Sokołowska","Expert"
"MEM0045",0,1977-01-01,1977-12-31,"Marek Edelman","Opposition"
"MEM0084",0,1977-01-01,1977-12-31,"Stefan Jurczak","Opposition"
"MEM0089",0,1977-01-01,1977-12-31,"Marian Kallas","Opposition"
"MEM0091",0,1977-01-01,1977-12-31,"Henryk Karaś","Opposition"
"MEM0110",0,1977-01-01,1977-12-31,"Władysław J.H. Kunicki-Goldfinger","Opposition"
"MEM0116",0,1977-01-01,1977-12-31,"Antoni Leopold","Opposition"
"MEM0133",0,1977-01-01,1977-12-31,"Andrzej Miłkowski","Opposition"
"MEM0158",0,1977-01-01,1977-12-31,"Ryszard Reiff","Opposition"
"MEM0187",100.300580404627,1977-01-01,1977-12-31,"Stanisław Stomma","Opposition"
"MEM0190",524.903488260323,1977-01-01,1977-12-31,"Klemens Szaniawski","Opposition"
"MEM0210",0,1977-01-01,1977-12-31,"Zofia Wasikowska","Opposition"
"MEM0038",0,1977-01-01,1977-12-31,"Wladysław Dobrowolski","Expert"
"MEM0199",21.8548479715125,1977-01-01,1977-12-31,"Hanna świlda-Ziemba","Expert"
"MEM0022",2367.99157163146,1977-01-01,1977-12-31,"Ryszard Bugaj","Opposition"
"MEM0025",40.1793620606287,1977-01-01,1977-12-31,"Andrzej Celiński","Opposition"
"MEM0104",138.12639703912,1977-01-01,1977-12-31,"Marcin Król","Opposition"
"MEM0121",34.6750637103292,1977-01-01,1977-12-31,"Jan Lityński","Opposition"
"MEM0141",168.89631879499,1977-01-01,1977-12-31,"Janusz Onyszkiewicz","Opposition"
"MEM0143",15.6051948051948,1977-01-01,1977-12-31,"Aleksander Paszyński","Opposition"
"MEM0149",0,1977-01-01,1977-12-31,"Zygmunt Polański","Opposition"
"MEM0204",0,1977-01-01,1977-12-31,"Andrzej Topiński","Opposition"
"MEM0047",0,1977-01-01,1977-12-31,"Wanda Falkowska-Szymańska","Expert"
"MEM0229",516.258803816622,1977-01-01,1977-12-31,"Andrzej Ziabicki","Expert"
"MEM0019",0,1977-01-01,1977-12-31,"Stefan Bratkowski","Opposition"
"MEM0100",613.511786223724,1977-01-01,1977-12-31,"Adam Tadeusz Kowalewski","Opposition"
"MEM0135",932.033497477103,1977-01-01,1977-12-31,"Jan Mujżel","Opposition"
"MEM0163",28.2602836925911,1977-01-01,1977-12-31,"Jan Rosner","Opposition"
"MEM0180",40.2649513523435,1977-01-01,1977-12-31,"Krystyna Starczewska","Opposition"
"MEM0206",108.345341217611,1977-01-01,1977-12-31,"Jerzy Turowicz","Opposition"
"MEM0215",22.4534240919123,1977-01-01,1977-12-31,"Zbigniew Wierzbicki","Opposition"
"MEM0098",17.7968954248366,1977-01-01,1977-12-31,"Jan Kofman","Opposition"
"MEM0125",0,1977-01-01,1977-12-31,"Tadeusz Mazowiecki","Opposition"
"MEM0192",242.754678742468,1977-01-01,1977-12-31,"Jan Józef Szczepański","Opposition"
"MEM0024",0,1977-01-01,1977-12-31,"Iwo Byczewski","Opposition"
"MEM0083",0,1977-01-01,1977-12-31,"Stanisław Juchnowicz","Opposition"
"MEM0214",0,1977-01-01,1977-12-31,"Andrzej Wielowieyski","Opposition"
"MEM0129",108.103934966522,1977-01-01,1977-12-31,"Adam Michnik","Opposition"
"MEM0179",74.9892345499072,1977-01-01,1977-12-31,"Adam Stanowski","Opposition"
"MEM0140",20.8653009406149,1977-01-01,1977-12-31,"Jan Olszewski","Opposition"
"MEM0114",487.462416138244,1977-01-01,1977-12-31,"Jacek Kuroń","Opposition"
"MEM0436",96.0000000000002,1977-01-01,1977-12-31,"Józef Bąk","Government"
"MEM0390",0,1977-01-01,1977-12-31,"Marek Bartosik","Government"
"MEM0391",36.5621316876531,1977-01-01,1977-12-31,"Klemens Białecki","Government"
"MEM0505",366.875240625846,1977-01-01,1977-12-31,"Kazimierz Buchała","Government"
"MEM0320",0,1977-01-01,1977-12-31,"Zygmunt Chodnicki","Government"
"MEM0394",230.174796785014,1977-01-01,1977-12-31,"Zbigniew Cierpka","Government"
"MEM0370",0,1977-01-01,1977-12-31,"Jan Ciesielski","Government"
"MEM0473",0,1977-01-01,1977-12-31,"Zofia Czaja","Government"
"MEM0371",0,1977-01-01,1977-12-31,"Stanisław Drozdowski","Government"
"MEM0373",0,1977-01-01,1977-12-31,"Gerard Gabryś","Government"
"MEM0510",0,1977-01-01,1977-12-31,"Zenon Jankowski","Government"
"MEM0239",1.50396825396825,1977-01-01,1977-12-31,"Jan Janowski","Government"
"MEM0378",0,1977-01-01,1977-12-31,"Wacław Kociela","Government"
"MEM0302",198.868381457455,1977-01-01,1977-12-31,"Grzegorz Kołodko","Government"
"MEM0244",130.297933409873,1977-01-01,1977-12-31,"Aleksander Kwaśniewski","Government"
"MEM0492",9.05101360566568,1977-01-01,1977-12-31,"Krzysztof Maksymiuk","Government"
"MEM0494",0,1977-01-01,1977-12-31,"Kazimierz Małecki","Government"
"MEM0247",99.9999999999998,1977-01-01,1977-12-31,"Alfred Miodowicz","Government"
"MEM0338",0,1977-01-01,1977-12-31,"Wojciech Misiąg","Government"
"MEM0424",0,1977-01-01,1977-12-31,"Tadeusz Mrzygłód","Government"
"MEM0271",562.859636760253,1977-01-01,1977-12-31,"Lesław Nawacki","Government"
"MEM0407",0,1977-01-01,1977-12-31,"Roman Ney","Government"
