"Member.ID","CrossBetweenness","Start.Date","End.Date","Full.Name","RT.Affiliation"
"MEM0216",0,1979-08-01,1979-08-31,"Michał Wilczyński","Opposition"
"MEM0562",0.7,1979-08-01,1979-08-31,"Józef Wójcik","Government"
"MEM0431",0,1979-08-01,1979-08-31,"Mieczysław Serwiński","Government"
"MEM0408",219.805821790257,1979-08-01,1979-08-31,"Jerzy Niemiec","Government"
"MEM0188",0,1979-08-01,1979-08-31,"Adam Strzembosz","Opposition"
"MEM0219",0,1979-08-01,1979-08-31,"Zbigniew Woźniak","Expert"
"MEM0167",0,1979-08-01,1979-08-31,"Jerzy Salmonowicz","Expert"
"MEM0525",10.5027513747834,1979-08-01,1979-08-31,"Kazimierz Secomski","Government"
"MEM0535",0,1979-08-01,1979-08-31,"Stanisław Stolz","Government"
"MEM0553",0,1979-08-01,1979-08-31,"Mieczysław Leśniak","Government"
"MEM0365",0,1979-08-01,1979-08-31,"Stanisław Sitnicki","Government"
"MEM0565",154.057741341459,1979-08-01,1979-08-31,"Zbigniew Janowicz","Expert"
"MEM0323",0.429411764705882,1979-08-01,1979-08-31,"Zofia Jacukowicz","Government"
"MEM0522",0,1979-08-01,1979-08-31,"Maria Moskal","Government"
"MEM0527",0,1979-08-01,1979-08-31,"Mieczysław Szostek","Government"
"MEM0401",0,1979-08-01,1979-08-31,"Jan Kluczyński","Government"
"MEM0506",0,1979-08-01,1979-08-31,"Piotr Chojnacki","Government"
"MEM0419",0,1979-08-01,1979-08-31,"Ryszard Jajszczyk","Government"
"MEM0491",0,1979-08-01,1979-08-31,"Włodzimierz Ławniczak","Government"
"MEM0531",0,1979-08-01,1979-08-31,"Maciej Graniecki","Government"
"MEM0056",0,1979-09-01,1979-09-30,"Maria Gintowt-Jankowicz","Expert"
"MEM0004",391.153966704911,1979-09-01,1979-09-30,"Stefan Amsterdamski","Opposition"
"MEM0005",0,1979-09-01,1979-09-30,"Artur Balazs","Opposition"
"MEM0006",409.673450541562,1979-09-01,1979-09-30,"Bolesław Banaszkiewich","Opposition"
"MEM0008",0,1979-09-01,1979-09-30,"Janusz Beksiak","Opposition"
"MEM0009",0,1979-09-01,1979-09-30,"Ryszard Bender","Opposition"
"MEM0012",0,1979-09-01,1979-09-30,"Grzegorz Białkowski","Opposition"
"MEM0016",0,1979-09-01,1979-09-30,"Włodzimierz Bojarski","Opposition"
"MEM0023",0,1979-09-01,1979-09-30,"Zbigniew Bujak","Opposition"
"MEM0026",0,1979-09-01,1979-09-30,"Zbigniew Chłap","Opposition"
"MEM0036",0,1979-09-01,1979-09-30,"Jerzy Dietl","Opposition"
"MEM0044",0,1979-09-01,1979-09-30,"Kazimierz Dziewanowski","Opposition"
"MEM0046",0,1979-09-01,1979-09-30,"Lech Falandysz","Opposition"
"MEM0052",0,1979-09-01,1979-09-30,"Radosław Gawlik","Opposition"
"MEM0054",0,1979-09-01,1979-09-30,"Grażyna Gęsicka","Opposition"
"MEM0062",0,1979-09-01,1979-09-30,"Stanisława Grabska","Opposition"
"MEM0084",295.355513299571,1979-09-01,1979-09-30,"Stefan Jurczak","Opposition"
"MEM0103",0,1979-09-01,1979-09-30,"Marek Krankowski","Opposition"
"MEM0109",0,1979-09-01,1979-09-30,"Michał Kulesza","Opposition"
"MEM0115",3388.31843777363,1979-09-01,1979-09-30,"Wojciech Lamentowicz","Opposition"
"MEM0133",0,1979-09-01,1979-09-30,"Andrzej Miłkowski","Opposition"
"MEM0147",0,1979-09-01,1979-09-30,"Janusz Pałubicki","Opposition"
"MEM0161",0,1979-09-01,1979-09-30,"Jan Rokita","Opposition"
"MEM0222",1,1979-09-01,1979-09-30,"Wojciech Wróblewski","Opposition"
"MEM0232",0,1979-09-01,1979-09-30,"Andrzej Zoll","Opposition"
"MEM0061",0,1979-09-01,1979-09-30,"Jan Andrzej Górny","Expert"
"MEM0136",298.684008535986,1979-09-01,1979-09-30,"Michał Nawrocki","Expert"
"MEM0029",0,1979-09-01,1979-09-30,"Jerzy Ciemniewski","Opposition"
"MEM0039",0,1979-09-01,1979-09-30,"Andrzej Dobrucki","Opposition"
"MEM0048",393.781964212813,1979-09-01,1979-09-30,"Dariusz Fikus","Opposition"
"MEM0053",274.095603487724,1979-09-01,1979-09-30,"Bronisław Geremek","Opposition"
"MEM0055",185.993705786087,1979-09-01,1979-09-30,"Mieczysław Gil","Opposition"
"MEM0070",0,1979-09-01,1979-09-30,"Aleksander Hall","Opposition"
"MEM0073",12.6332855573456,1979-09-01,1979-09-30,"Maciej Tadeusz Iłowiecki","Opposition"
"MEM0075",893.183354110475,1979-09-01,1979-09-30,"Janina Jankowska","Opposition"
"MEM0082",904.840288199978,1979-09-01,1979-09-30,"Cezary Józefiak","Opposition"
"MEM0087",183.952185049334,1979-09-01,1979-09-30,"Lech Kaczyński","Opposition"
"MEM0088",0,1979-09-01,1979-09-30,"Witold Paweł Kalbarczyk","Opposition"
"MEM0102",0,1979-09-01,1979-09-30,"Stefan Kozłowski","Opposition"
"MEM0101",0,1979-09-01,1979-09-30,"Krzysztof Kozłowski","Opposition"
"MEM0120",738.425406635496,1979-09-01,1979-09-30,"Bogdan Lis","Opposition"
"MEM0118",0,1979-09-01,1979-09-30,"Władysław Liwak","Opposition"
"MEM0127",0,1979-09-01,1979-09-30,"Albin Melcer","Opposition"
"MEM0134",58.985529092921,1979-09-01,1979-09-30,"Jacek Moskwa","Opposition"
"MEM0152",0,1979-09-01,1979-09-30,"Edward Radziewicz","Opposition"
"MEM0154",185.753966704909,1979-09-01,1979-09-30,"Anna Radziwiłł","Opposition"
"MEM0162",6.86837967128775,1979-09-01,1979-09-30,"Zbigniew Romaszewski","Opposition"
"MEM0168",350.783425960682,1979-09-01,1979-09-30,"Henryk Samsonowicz","Opposition"
"MEM0169",0,1979-09-01,1979-09-30,"Janusz Sanocki","Opposition"
"MEM0181",95.8583323204507,1979-09-01,1979-09-30,"Stefan Starczewski","Opposition"
"MEM0201",23.9249611085206,1979-09-01,1979-09-30,"Jacek Taylor","Opposition"
"MEM0217",21.6112991057537,1979-09-01,1979-09-30,"Edmund Wnuk-Lipiński","Opposition"
"MEM0227",0,1979-09-01,1979-09-30,"Zbigniew Zawistowski","Opposition"
"MEM0081",30.8768054563185,1979-09-01,1979-09-30,"Wiesław Johann","Expert"
"MEM0111",0,1979-09-01,1979-09-30,"Gotfryd Kupryszewski","Expert"
"MEM0184",0,1979-09-01,1979-09-30,"Kazimierz Stępczak","Expert"
"MEM0015",135.300747785538,1979-09-01,1979-09-30,"Grzegorz Boguta","Opposition"
"MEM0028",0,1979-09-01,1979-09-30,"Eryk Chojnacki","Opposition"
"MEM0042",0,1979-09-01,1979-09-30,"Roman Duda","Opposition"
"MEM0051",0,1979-09-01,1979-09-30,"Marek Frąckowiak","Opposition"
"MEM0060",0,1979-09-01,1979-09-30,"Helena Góralska","Opposition"
"MEM0065",3.04551282051282,1979-09-01,1979-09-30,"Andrzej Grudziński","Opposition"
"MEM0069",95.3600811361741,1979-09-01,1979-09-30,"Krzysztof Hagemejer","Opposition"
"MEM0076",0,1979-09-01,1979-09-30,"Andrzej Janowski","Opposition"
"MEM0086",85.2119336955305,1979-09-01,1979-09-30,"Jarosław Kaczyński","Opposition"
"MEM0113",20.9703872780973,1979-09-01,1979-09-30,"Jacek Kurczewski","Opposition"
"MEM0130",3.04551282051282,1979-09-01,1979-09-30,"Witold Mieszkowski","Opposition"
"MEM0132",0,1979-09-01,1979-09-30,"Andrzej Milczanowski","Opposition"
"MEM0142",0,1979-09-01,1979-09-30,"Walerian Pańko","Opposition"
"MEM0156",3.54818500668179,1979-09-01,1979-09-30,"Jerzy Regulski","Opposition"
"MEM0165",297.860003847491,1979-09-01,1979-09-30,"Henryk Rutkowski","Opposition"
"MEM0174",0,1979-09-01,1979-09-30,"Jadwiga Skórzewska","Opposition"
"MEM0183",0.947216238183146,1979-09-01,1979-09-30,"Antoni Stawikowski","Opposition"
"MEM0193",0,1979-09-01,1979-09-30,"Jarosław Józef Szczepański","Opposition"
"MEM0195",35.2671577402138,1979-09-01,1979-09-30,"Jacek Szymanderski","Opposition"
"MEM0202",0,1979-09-01,1979-09-30,"Antoni Tokarczuk","Opposition"
"MEM0223",118.347367615665,1979-09-01,1979-09-30,"Henryk Wujec","Opposition"
"MEM0564",0,1979-09-01,1979-09-30,"Elżbieta Maria Seferowicz","Expert"
"MEM0175",21.6112991057537,1979-09-01,1979-09-30,"Magdalena Sokołowska","Expert"
"MEM0032",0,1979-09-01,1979-09-30,"Piotr Czerwiec","Opposition"
"MEM0067",0,1979-09-01,1979-09-30,"Anna Grzymisławska","Opposition"
"MEM0089",0,1979-09-01,1979-09-30,"Marian Kallas","Opposition"
"MEM0091",0,1979-09-01,1979-09-30,"Henryk Karaś","Opposition"
"MEM0107",120.882016600775,1979-09-01,1979-09-30,"Wiktor Kulerski","Opposition"
"MEM0110",0,1979-09-01,1979-09-30,"Władysław J.H. Kunicki-Goldfinger","Opposition"
"MEM0116",0,1979-09-01,1979-09-30,"Antoni Leopold","Opposition"
"MEM0158",0,1979-09-01,1979-09-30,"Ryszard Reiff","Opposition"
"MEM0187",102.01591905428,1979-09-01,1979-09-30,"Stanisław Stomma","Opposition"
"MEM0190",170.749996522312,1979-09-01,1979-09-30,"Klemens Szaniawski","Opposition"
"MEM0210",0,1979-09-01,1979-09-30,"Zofia Wasikowska","Opposition"
"MEM0220",164.056850901445,1979-09-01,1979-09-30,"Jacek Woźniakowski","Opposition"
"MEM0038",0,1979-09-01,1979-09-30,"Wladysław Dobrowolski","Expert"
"MEM0022",508.184589281374,1979-09-01,1979-09-30,"Ryszard Bugaj","Opposition"
"MEM0025",58.0672862222309,1979-09-01,1979-09-30,"Andrzej Celiński","Opposition"
"MEM0043",0,1979-09-01,1979-09-30,"Jan Dworak","Opposition"
"MEM0141",1559.25030955822,1979-09-01,1979-09-30,"Janusz Onyszkiewicz","Opposition"
"MEM0143",12.6332855573456,1979-09-01,1979-09-30,"Aleksander Paszyński","Opposition"
"MEM0149",0,1979-09-01,1979-09-30,"Zygmunt Polański","Opposition"
"MEM0204",0,1979-09-01,1979-09-30,"Andrzej Topiński","Opposition"
"MEM0209",94.7479365672531,1979-09-01,1979-09-30,"Lech Wałęsa","Opposition"
"MEM0047",0,1979-09-01,1979-09-30,"Wanda Falkowska-Szymańska","Expert"
"MEM0199",0,1979-09-01,1979-09-30,"Hanna świlda-Ziemba","Expert"
"MEM0229",559.910574759833,1979-09-01,1979-09-30,"Andrzej Ziabicki","Expert"
"MEM0019",0,1979-09-01,1979-09-30,"Stefan Bratkowski","Opposition"
"MEM0083",6.19937572590012,1979-09-01,1979-09-30,"Stanisław Juchnowicz","Opposition"
"MEM0100",563.010221211858,1979-09-01,1979-09-30,"Adam Tadeusz Kowalewski","Opposition"
"MEM0104",0,1979-09-01,1979-09-30,"Marcin Król","Opposition"
"MEM0119",0.49433423112118,1979-09-01,1979-09-30,"Helena Łuczywo","Opposition"
"MEM0135",344.957631665811,1979-09-01,1979-09-30,"Jan Mujżel","Opposition"
"MEM0163",31.7888985250013,1979-09-01,1979-09-30,"Jan Rosner","Opposition"
"MEM0180",101.034198650216,1979-09-01,1979-09-30,"Krystyna Starczewska","Opposition"
"MEM0206",148.114207536831,1979-09-01,1979-09-30,"Jerzy Turowicz","Opposition"
"MEM0215",21.6112991057537,1979-09-01,1979-09-30,"Zbigniew Wierzbicki","Opposition"
"MEM0098",0,1979-09-01,1979-09-30,"Jan Kofman","Opposition"
"MEM0125",9.41105939261615,1979-09-01,1979-09-30,"Tadeusz Mazowiecki","Opposition"
"MEM0192",33.5726359208541,1979-09-01,1979-09-30,"Jan Józef Szczepański","Opposition"
"MEM0024",0,1979-09-01,1979-09-30,"Iwo Byczewski","Opposition"
"MEM0121",11.8111547850412,1979-09-01,1979-09-30,"Jan Lityński","Opposition"
"MEM0214",410.888329260212,1979-09-01,1979-09-30,"Andrzej Wielowieyski","Opposition"
"MEM0129",389.581250801441,1979-09-01,1979-09-30,"Adam Michnik","Opposition"
"MEM0179",136.264298552185,1979-09-01,1979-09-30,"Adam Stanowski","Opposition"
"MEM0140",0,1979-09-01,1979-09-30,"Jan Olszewski","Opposition"
"MEM0114",177.173729303303,1979-09-01,1979-09-30,"Jacek Kuroń","Opposition"
"MEM0293",0,1979-09-01,1979-09-30,"Adam Lipowski","Expert"
"MEM0390",0,1979-09-01,1979-09-30,"Marek Bartosik","Government"
"MEM0391",39.25723899367,1979-09-01,1979-09-30,"Klemens Białecki","Government"
"MEM0505",336.821651261904,1979-09-01,1979-09-30,"Kazimierz Buchała","Government"
"MEM0320",0,1979-09-01,1979-09-30,"Zygmunt Chodnicki","Government"
"MEM0394",331.729707851981,1979-09-01,1979-09-30,"Zbigniew Cierpka","Government"
"MEM0370",0,1979-09-01,1979-09-30,"Jan Ciesielski","Government"
"MEM0473",0,1979-09-01,1979-09-30,"Zofia Czaja","Government"
"MEM0371",0,1979-09-01,1979-09-30,"Stanisław Drozdowski","Government"
"MEM0373",0,1979-09-01,1979-09-30,"Gerard Gabryś","Government"
"MEM0510",142.882955011829,1979-09-01,1979-09-30,"Zenon Jankowski","Government"
"MEM0239",0.197324414715719,1979-09-01,1979-09-30,"Jan Janowski","Government"
"MEM0378",0,1979-09-01,1979-09-30,"Wacław Kociela","Government"
"MEM0302",206.349120380237,1979-09-01,1979-09-30,"Grzegorz Kołodko","Government"
"MEM0492",0,1979-09-01,1979-09-30,"Krzysztof Maksymiuk","Government"
"MEM0247",185.993705786087,1979-09-01,1979-09-30,"Alfred Miodowicz","Government"
"MEM0338",0,1979-09-01,1979-09-30,"Wojciech Misiąg","Government"
"MEM0424",0,1979-09-01,1979-09-30,"Tadeusz Mrzygłód","Government"
"MEM0407",0,1979-09-01,1979-09-30,"Roman Ney","Government"
"MEM0496",478.088136079365,1979-09-01,1979-09-30,"Julian Nuckowski","Government"
"MEM0481",128.750574238919,1979-09-01,1979-09-30,"Kazimierz Orzechowski","Government"
"MEM0281",23.9129435584508,1979-09-01,1979-09-30,"Włodzimierz Piotrowski","Government"
"MEM0250",0,1979-09-01,1979-09-30,"Tadeusz Rączkiewicz","Government"
"MEM0482",180.4585385879,1979-09-01,1979-09-30,"Janusz Reykowski","Government"
"MEM0364",13.9975305590735,1979-09-01,1979-09-30,"Marek Roman","Government"
"MEM0286",35.3333333333333,1979-09-01,1979-09-30,"Wacław Rukat","Government"
"MEM0251",500.678541341401,1979-09-01,1979-09-30,"Jan Rychlewski","Government"
"MEM0410",0,1979-09-01,1979-09-30,"Barbara Rychlik","Government"
"MEM0542",25.0079555877242,1979-09-01,1979-09-30,"Jerzy Sabiniewicz","Government"
"MEM0449",0,1979-09-01,1979-09-30,"Stanisław śliwiński","Government"
"MEM0519",15.8457702521568,1979-09-01,1979-09-30,"Janusz Trzciński","Government"
"MEM0520",0,1979-09-01,1979-09-30,"Józef Waksmundzki","Government"
"MEM0318",0,1979-09-01,1979-09-30,"Mieczysław Wilczek","Government"
"MEM0486",0,1979-09-01,1979-09-30,"Piotr Winczorek","Government"
"MEM0467",106.000000000001,1979-09-01,1979-09-30,"Jacek Żochowski","Government"
"MEM0367",0,1979-09-01,1979-09-30,"Waldemar Żukowski","Government"
"MEM0278",132.995981630311,1979-09-01,1979-09-30,"Witold Nawrocki","Observer"
"MEM0570",0,1979-09-01,1979-09-30,"Jan Rogala","Expert"
"MEM0233",0,1979-09-01,1979-09-30,"Tomasz Adamczuk","Government"
"MEM0234",0,1979-09-01,1979-09-30,"Norbert Aleksiewicz","Government"
"MEM0297",106.000000000001,1979-09-01,1979-09-30,"Władysław Baka","Government"
"MEM0544",225.976265329298,1979-09-01,1979-09-30,"Andrzej Bilik","Government"
"MEM0472",0,1979-09-01,1979-09-30,"Kazimierz Cypryniak","Government"
"MEM0451",34.2104658842967,1979-09-01,1979-09-30,"Adam Czarnecki","Government"
"MEM0438",0,1979-09-01,1979-09-30,"Karol Gawłowski","Government"
"MEM0236",2.59346690108173,1979-09-01,1979-09-30,"Aleksander Gieysztor","Government"
"MEM0509",16.1487569028897,1979-09-01,1979-09-30,"Ryszard Grodzicki","Government"
"MEM0399",0,1979-09-01,1979-09-30,"Zofia Grzebisz-Nowicka","Government"
"MEM0441",0,1979-09-01,1979-09-30,"Kazimierz Grzesiak","Government"
"MEM0372",0,1979-09-01,1979-09-30,"Marian Gustek","Government"
"MEM0358",0,1979-09-01,1979-09-30,"Andrzej Hrynkiewicz","Government"
"MEM0304",0,1979-09-01,1979-09-30,"Jan Kołodziejczak","Government"
"MEM0351",482.633637994125,1979-09-01,1979-09-30,"Jerzy Kołodziejski","Government"
"MEM0479",60.5419024398958,1979-09-01,1979-09-30,"Heironim Kubiak","Government"
"MEM0360",0,1979-09-01,1979-09-30,"Wacław Kulczyński","Government"
"MEM0244",132.995981630311,1979-09-01,1979-09-30,"Aleksander Kwaśniewski","Government"
"MEM0361",0,1979-09-01,1979-09-30,"Jerzy Kwiatkowski","Government"
"MEM0454",0,1979-09-01,1979-09-30,"Anna Kwietniewska","Government"
"MEM0534",209.756245569172,1979-09-01,1979-09-30,"Janusz Łętowski","Government"
"MEM0305",239.992146586307,1979-09-01,1979-09-30,"Wincenty Lewandowski","Government"
"MEM0269",0,1979-09-01,1979-09-30,"Stanisław Majewski","Government"
"MEM0494",0,1979-09-01,1979-09-30,"Kazimierz Małecki","Government"
"MEM0306",79.0680201131683,1979-09-01,1979-09-30,"Maciej Manicki","Government"
"MEM0363",0,1979-09-01,1979-09-30,"Michał Markowicz","Government"
"MEM0279",0,1979-09-01,1979-09-30,"Maria Matey-Tyrowicz","Government"
"MEM0444",13.8953380680711,1979-09-01,1979-09-30,"Wiesław Młynarczyk","Government"
"MEM0272",0,1979-09-01,1979-09-30,"Kazimierz Obsadny","Government"
"MEM0309",13.8953380680711,1979-09-01,1979-09-30,"Józef Okuniewski","Government"
"MEM0311",29.0761268268933,1979-09-01,1979-09-30,"Kazimierz Olesiak","Government"
"MEM0428",0,1979-09-01,1979-09-30,"Wiktor Piwkowski","Government"
"MEM0499",2.21608954951924,1979-09-01,1979-09-30,"Andrzej Polok","Government"
"MEM0445",0,1979-09-01,1979-09-30,"Henryk Przygodzki","Government"
"MEM0383",0,1979-09-01,1979-09-30,"Edward Puszczewicz","Government"
"MEM0384",0,1979-09-01,1979-09-30,"Henryk Rembierz","Government"
"MEM0386",0,1979-09-01,1979-09-30,"Władysław Stępien","Government"
"MEM0518",0,1979-09-01,1979-09-30,"Jerzy świątkiewicz","Government"
"MEM0315",13.8953380680711,1979-09-01,1979-09-30,"Karol Szwarc","Government"
"MEM0316",0,1979-09-01,1979-09-30,"Władysław Szymański","Government"
"MEM0462",1137.87167149845,1979-09-01,1979-09-30,"Jan Waleczek","Government"
"MEM0529",0,1979-09-01,1979-09-30,"Alfred Wawrzyniak","Government"
"MEM0503",373.319341290797,1979-09-01,1979-09-30,"Sławomir Wiatr","Government"
"MEM0256",331.729707851981,1979-09-01,1979-09-30,"Jan Zaciura","Government"
"MEM0508",0,1979-09-01,1979-09-30,"Lucjan Czubiński","Government"
"MEM0396",0,1979-09-01,1979-09-30,"Jerzy Filipiak","Government"
"MEM0540",0,1979-09-01,1979-09-30,"Jerzy Garlej","Government"
"MEM0475",0,1979-09-01,1979-09-30,"Andrzej Gdula","Government"
"MEM0476",0,1979-09-01,1979-09-30,"Stanisław Gebethner","Government"
"MEM0300",0,1979-09-01,1979-09-30,"Jerzy Gruchalski","Government"
"MEM0477",0,1979-09-01,1979-09-30,"Mariusz Gulczyński","Government"
"MEM0238",0,1979-09-01,1979-09-30,"Marek Hołdakowski","Government"
"MEM0548",203.999999999998,1979-09-01,1979-09-30,"Bogdan Jachacz","Government"
"MEM0303",13.8953380680711,1979-09-01,1979-09-30,"Józef Kaleta","Government"
"MEM0346",0,1979-09-01,1979-09-30,"Wiesław Kalinowski","Government"
"MEM0404",92.4314953152744,1979-09-01,1979-09-30,"Aleksander Łuczak","Government"
"MEM0405",371.906144065083,1979-09-01,1979-09-30,"Wit Majewski","Government"
"MEM0248",2.76945616340114,1979-09-01,1979-09-30,"Kazimierz Morawski","Government"
"MEM0380",0,1979-09-01,1979-09-30,"Rajmund Moric","Government"
"MEM0381",0,1979-09-01,1979-09-30,"Andrzej Naczyński","Government"
"MEM0349",0,1979-09-01,1979-09-30,"Janusz Sawicki","Government"
"MEM0314",821.82615055441,1979-09-01,1979-09-30,"Ireniusz Sekuła","Government"
"MEM0275",35.3333333333333,1979-09-01,1979-09-30,"Władysław Serafin","Government"
"MEM0446",104.249842419559,1979-09-01,1979-09-30,"Kazimierz Siarkewicz","Government"
"MEM0253",230.4013534465,1979-09-01,1979-09-30,"Zbigniew Sobotka","Government"
"MEM0254",0,1979-09-01,1979-09-30,"Romuald Sosnowski","Government"
"MEM0317",433.054575608082,1979-09-01,1979-09-30,"Marcin święcicki","Government"
"MEM0528",0,1979-09-01,1979-09-30,"Jan Szreniawski","Government"
"MEM0483",0,1979-09-01,1979-09-30,"Karol Szyndzielorz","Government"
"MEM0559",225.976265329298,1979-09-01,1979-09-30,"Sławomir Tabkowski","Government"
"MEM0484",0,1979-09-01,1979-09-30,"Jerzy Uziebło","Government"
"MEM0436",0,1979-09-01,1979-09-30,"Józef Bąk","Government"
"MEM0543",225.976265329298,1979-09-01,1979-09-30,"Julian Bartosz","Government"
"MEM0261",0,1979-09-01,1979-09-30,"Jan Brol","Government"
"MEM0489",0,1979-09-01,1979-09-30,"Helena Chodkowska","Government"
"MEM0235",0,1979-09-01,1979-09-30,"Stanisław Ciosek","Government"
"MEM0397",0,1979-09-01,1979-09-30,"Jacek Fisiak","Government"
"MEM0334",83.3431529522146,1979-09-01,1979-09-30,"Leszek Gilejko","Government"
"MEM0322",0,1979-09-01,1979-09-30,"Krzysztof Gozdek","Government"
"MEM0478",219.532234285701,1979-09-01,1979-09-30,"Jan Jachymek","Government"
"MEM0359",37.0980567987977,1979-09-01,1979-09-30,"Jan Juda","Government"
"MEM0240",0,1979-09-01,1979-09-30,"Czesław Kiszczak","Government"
"MEM0241",0.475490196078431,1979-09-01,1979-09-30,"Jan Kostrzewski","Government"
"MEM0242",0,1979-09-01,1979-09-30,"Mikołaj Kozakiewicz","Government"
"MEM0403",339.761976050552,1979-09-01,1979-09-30,"Czesław Królikowski","Government"
"MEM0327",271.272962997363,1979-09-01,1979-09-30,"Zdzisław Krużel","Government"
"MEM0490",26.4013534465016,1979-09-01,1979-09-30,"Jan Krzemiński","Government"
"MEM0268",27.0115625921843,1979-09-01,1979-09-30,"Maciej Lubczyński","Government"
"MEM0422",0,1979-09-01,1979-09-30,"Bogdan Łukasiewicz","Government"
"MEM0555",0,1979-09-01,1979-09-30,"Ryszard Łukasiewicz","Government"
"MEM0443",0,1979-09-01,1979-09-30,"Janusz Maksymiuk","Government"
"MEM0406",0.7,1979-09-01,1979-09-30,"Jerzy Marlewski","Government"
"MEM0246",0,1979-09-01,1979-09-30,"Leszek Miller","Government"
"MEM0271",0,1979-09-01,1979-09-30,"Lesław Nawacki","Government"
"MEM0307",346.283679603801,1979-09-01,1979-09-30,"Jerzy Ozdowski","Government"
"MEM0513",150.730632977971,1979-09-01,1979-09-30,"Lech Paprzycki","Government"
"MEM0273",0,1979-09-01,1979-09-30,"Janusz Pawłowski","Government"
"MEM0557",255.366700813719,1979-09-01,1979-09-30,"Roman Pillardy","Government"
"MEM0514",714.579679800631,1979-09-01,1979-09-30,"Stanisław Podemski","Government"
"MEM0249",0,1979-09-01,1979-09-30,"Anna Przecławska","Government"
"MEM0312",243.155930238218,1979-09-01,1979-09-30,"Antoni Rajkiewicz","Government"
"MEM0448",0,1979-09-01,1979-09-30,"Adam Stadnik","Government"
"MEM0415",0,1979-09-01,1979-09-30,"Janusz Syrokomski","Government"
"MEM0331",0,1979-09-01,1979-09-30,"Jerzy Szreter","Government"
"MEM0434",0,1979-09-01,1979-09-30,"Barbara Wolnicka-Szałek","Government"
"MEM0571",225.976265329298,1979-09-01,1979-09-30,"Jacek Snopkiewicz","Expert"
"MEM0470",16.1487569028897,1979-09-01,1979-09-30,"Jan Błuszkowski","Government"
"MEM0545",391.148178586302,1979-09-01,1979-09-30,"Jan Brodzki","Government"
"MEM0299",35.3333333333333,1979-09-01,1979-09-30,"Ryszard Gorycki","Government"
"MEM0547",225.976265329298,1979-09-01,1979-09-30,"Artur Howzan","Government"
"MEM0291",0,1979-09-01,1979-09-30,"Zbigniew Jagodziński","Government"
"MEM0301",164.71543397432,1979-09-01,1979-09-30,"Jan Kaczmarek","Government"
"MEM0554",0,1979-09-01,1979-09-30,"Włodzimierz Łoziński","Government"
"MEM0308",0,1979-09-01,1979-09-30,"Wacław Martyniuk","Government"
"MEM0523",387.05931848805,1979-09-01,1979-09-30,"Józef Musioł","Government"
"MEM0515",0,1979-09-01,1979-09-30,"Emilia Pogonowska-Jucha","Government"
"MEM0501",174.590113424544,1979-09-01,1979-09-30,"Roman Szarek","Government"
"MEM0485",0,1979-09-01,1979-09-30,"Jerzy Wiatr","Government"
"MEM0416",421.686882698868,1979-09-01,1979-09-30,"Marian Wojciechowski","Government"
"MEM0257",825.610042121,1979-09-01,1979-09-30,"Edward Zgłobicki","Government"
"MEM0469",112.570461557244,1979-09-01,1979-09-30,"Jan Baszkiewicz","Government"
"MEM0392",132.401353446502,1979-09-01,1979-09-30,"Marek Bogucki","Government"
"MEM0507",0,1979-09-01,1979-09-30,"Andrzej Cubała","Government"
"MEM0450",0,1979-09-01,1979-09-30,"Mirosław Cybulko","Government"
"MEM0298",0,1979-09-01,1979-09-30,"Stanisław Długosz","Government"
"MEM0375",203.999999999998,1979-09-01,1979-09-30,"Mieczysław Kaczmarczyk","Government"
"MEM0362",0,1979-09-01,1979-09-30,"Włodzimierz Lubański","Government"
"MEM0423",1.5,1979-09-01,1979-09-30,"Lucjan Mieczkowski","Government"
"MEM0348",0,1979-09-01,1979-09-30,"Jan Padlewski","Government"
"MEM0526",841.563334034738,1979-09-01,1979-09-30,"Wojciech Sokolewicz","Government"
"MEM0342",0,1979-09-01,1979-09-30,"Krzysztof Szewczak","Government"
"MEM0560",0,1979-09-01,1979-09-30,"Krzysztof Teodor Toeplitz","Government"
"MEM0468",61.2220284764815,1979-09-01,1979-09-30,"Andrzej Wojtczak","Government"
"MEM0435",287.355525268707,1979-09-01,1979-09-30,"Marian Wysocki","Government"
"MEM0537",0,1979-09-01,1979-09-30,"Stanisław Zajfert","Government"
"MEM0487",108.347529327481,1979-09-01,1979-09-30,"Sylwester Zawadzki","Government"
"MEM0471",16.1487569028897,1979-09-01,1979-09-30,"Artur Bodnar","Government"
"MEM0252",5.54192963236706,1979-09-01,1979-09-30,"Władysław Siła-Nowicki","Government"
"MEM0517",0,1979-09-01,1979-09-30,"Hipolit Starzak","Government"
"MEM0413",0,1979-09-01,1979-09-30,"Jerzy Surman","Government"
"MEM0417",268.356605221661,1979-09-01,1979-09-30,"Adam Andrzejewski","Government"
"MEM0521",501.235626631881,1979-09-01,1979-09-30,"Jerzy Bafia","Government"
"MEM0546",494.724782259237,1979-09-01,1979-09-30,"Andrzej Dobrzyński","Government"
"MEM0541",0,1979-09-01,1979-09-30,"Jerzy Janicki","Government"
"MEM0243",0,1979-09-01,1979-09-30,"Bogdan Królewski","Government"
"MEM0426",49.6416666666669,1979-09-01,1979-09-30,"Roman Nowicki","Government"
"MEM0313",24.6207729493218,1979-09-01,1979-09-30,"Zdzisław Sadowski","Government"
"MEM0549",0,1979-09-01,1979-09-30,"Zygmunt Kałużyński","Government"
"MEM0474",11.1973279206392,1979-09-01,1979-09-30,"Zbigniew Czajkowski","Government"
